avg_log2FC,mean_pct,sample_size,power,avg_log2FC_absolute
-0.774410468,0.647,7,0.99,0.774410468
-0.774410468,0.647,8,0.98,0.774410468
-0.774410468,0.647,9,1,0.774410468
-0.774410468,0.647,10,0.99,0.774410468
-0.614475722,0.58,1,0.89,0.614475722
-0.614475722,0.58,2,0.95,0.614475722
-0.614475722,0.58,3,0.97,0.614475722
-0.614475722,0.58,4,0.98,0.614475722
-0.614475722,0.58,5,0.99,0.614475722
-0.614475722,0.58,6,0.99,0.614475722
-0.614475722,0.58,7,0.99,0.614475722
-0.614475722,0.58,8,0.98,0.614475722
-0.614475722,0.58,9,0.98,0.614475722
-0.614475722,0.58,10,1,0.614475722
-3.019747209,0.055,1,0.91,3.019747209
-3.019747209,0.055,2,0.93,3.019747209
-3.019747209,0.055,3,0.96,3.019747209
-3.019747209,0.055,4,0.97,3.019747209
-3.019747209,0.055,5,0.97,3.019747209
-3.019747209,0.055,6,0.98,3.019747209
-3.019747209,0.055,7,0.98,3.019747209
-3.019747209,0.055,8,0.99,3.019747209
-3.019747209,0.055,9,0.99,3.019747209
-3.019747209,0.055,10,0.99,3.019747209
1.486649314,0.2395,1,0.98,1.486649314
1.486649314,0.2395,2,0.99,1.486649314
1.486649314,0.2395,3,1,1.486649314
1.486649314,0.2395,4,0.98,1.486649314
1.486649314,0.2395,5,0.99,1.486649314
1.486649314,0.2395,6,1,1.486649314
1.486649314,0.2395,7,1,1.486649314
1.486649314,0.2395,8,1,1.486649314
1.486649314,0.2395,9,1,1.486649314
1.486649314,0.2395,10,1,1.486649314
-0.964797979,0.3175,1,0.96,0.964797979
-0.964797979,0.3175,2,0.98,0.964797979
-0.964797979,0.3175,3,0.99,0.964797979
-0.964797979,0.3175,4,0.99,0.964797979
-0.964797979,0.3175,5,0.99,0.964797979
-0.964797979,0.3175,6,1,0.964797979
-0.964797979,0.3175,7,1,0.964797979
-0.964797979,0.3175,8,1,0.964797979
-0.964797979,0.3175,9,1,0.964797979
-0.964797979,0.3175,10,1,0.964797979
-0.839533667,0.5335,1,0.93,0.839533667
-0.839533667,0.5335,2,0.96,0.839533667
-0.839533667,0.5335,3,0.98,0.839533667
-0.839533667,0.5335,4,0.98,0.839533667
-0.839533667,0.5335,5,0.99,0.839533667
-0.839533667,0.5335,6,0.99,0.839533667
-0.839533667,0.5335,7,0.99,0.839533667
-0.839533667,0.5335,8,1,0.839533667
-0.839533667,0.5335,9,1,0.839533667
-0.839533667,0.5335,10,1,0.839533667
-1.494327312,0.2255,1,0.96,1.494327312
-1.494327312,0.2255,2,0.99,1.494327312
-1.494327312,0.2255,3,0.99,1.494327312
-1.494327312,0.2255,4,1,1.494327312
-1.494327312,0.2255,5,1,1.494327312
-1.494327312,0.2255,6,1,1.494327312
-1.494327312,0.2255,7,1,1.494327312
-1.494327312,0.2255,8,1,1.494327312
-1.494327312,0.2255,9,1,1.494327312
-1.494327312,0.2255,10,1,1.494327312
-1.190398084,0.412,1,0.97,1.190398084
-1.190398084,0.412,2,0.99,1.190398084
-1.190398084,0.412,3,1,1.190398084
-1.190398084,0.412,4,1,1.190398084
-1.190398084,0.412,5,1,1.190398084
-1.190398084,0.412,6,1,1.190398084
-1.190398084,0.412,7,1,1.190398084
-1.190398084,0.412,8,1,1.190398084
-1.190398084,0.412,9,1,1.190398084
-1.190398084,0.412,10,1,1.190398084
-2.644866319,0.0565,1,0.77,2.644866319
-2.644866319,0.0565,2,0.88,2.644866319
-2.644866319,0.0565,3,0.92,2.644866319
-2.644866319,0.0565,4,0.94,2.644866319
-2.644866319,0.0565,5,0.96,2.644866319
-2.644866319,0.0565,6,0.96,2.644866319
-2.644866319,0.0565,7,0.97,2.644866319
-2.644866319,0.0565,8,0.97,2.644866319
-2.644866319,0.0565,9,0.98,2.644866319
-2.644866319,0.0565,10,0.98,2.644866319
-1.443442061,0.491,1,0.99,1.443442061
-1.443442061,0.491,2,1,1.443442061
-1.443442061,0.491,3,1,1.443442061
-1.443442061,0.491,4,1,1.443442061
-1.443442061,0.491,5,1,1.443442061
-1.443442061,0.491,6,1,1.443442061
-1.443442061,0.491,7,1,1.443442061
-1.443442061,0.491,8,1,1.443442061
-1.443442061,0.491,9,1,1.443442061
-1.443442061,0.491,10,1,1.443442061
-0.16823476,0.6235,1,0.97,0.16823476
-0.16823476,0.6235,2,0.99,0.16823476
-0.16823476,0.6235,3,0.99,0.16823476
-0.16823476,0.6235,4,0.99,0.16823476
-0.16823476,0.6235,5,0.99,0.16823476
-0.16823476,0.6235,6,0.99,0.16823476
-0.16823476,0.6235,7,1,0.16823476
-0.16823476,0.6235,8,1,0.16823476
-0.16823476,0.6235,9,1,0.16823476
-0.16823476,0.6235,10,1,0.16823476
2.280794549,0.3585,1,0.99,2.280794549
2.280794549,0.3585,2,0.99,2.280794549
2.280794549,0.3585,3,1,2.280794549
2.280794549,0.3585,4,1,2.280794549
2.280794549,0.3585,5,1,2.280794549
2.280794549,0.3585,6,1,2.280794549
2.280794549,0.3585,7,1,2.280794549
2.280794549,0.3585,8,1,2.280794549
2.280794549,0.3585,9,1,2.280794549
2.280794549,0.3585,10,1,2.280794549
0.816033862,0.923,1,0.99,0.816033862
0.816033862,0.923,2,0.99,0.816033862
0.816033862,0.923,3,1,0.816033862
0.816033862,0.923,4,1,0.816033862
0.816033862,0.923,5,1,0.816033862
0.816033862,0.923,6,1,0.816033862
0.816033862,0.923,7,1,0.816033862
0.816033862,0.923,8,1,0.816033862
0.816033862,0.923,9,1,0.816033862
0.816033862,0.923,10,1,0.816033862
2.039519735,0.7665,1,0.98,2.039519735
2.039519735,0.7665,2,0.99,2.039519735
2.039519735,0.7665,3,1,2.039519735
2.039519735,0.7665,4,1,2.039519735
2.039519735,0.7665,5,1,2.039519735
2.039519735,0.7665,6,1,2.039519735
2.039519735,0.7665,7,1,2.039519735
2.039519735,0.7665,8,1,2.039519735
2.039519735,0.7665,9,1,2.039519735
2.039519735,0.7665,10,1,2.039519735
4.745287744,0.116,1,0.89,4.745287744
4.745287744,0.116,2,0.94,4.745287744
4.745287744,0.116,3,0.98,4.745287744
4.745287744,0.116,4,0.98,4.745287744
4.745287744,0.116,5,0.98,4.745287744
4.745287744,0.116,6,0.99,4.745287744
4.745287744,0.116,7,0.99,4.745287744
4.745287744,0.116,8,0.99,4.745287744
4.745287744,0.116,9,0.99,4.745287744
4.745287744,0.116,10,0.99,4.745287744
-1.195203698,0.342,1,1,1.195203698
-1.195203698,0.342,2,1,1.195203698
-1.195203698,0.342,3,1,1.195203698
-1.195203698,0.342,4,1,1.195203698
-1.195203698,0.342,5,1,1.195203698
-1.195203698,0.342,6,1,1.195203698
-1.195203698,0.342,7,1,1.195203698
-1.195203698,0.342,8,1,1.195203698
-1.195203698,0.342,9,1,1.195203698
-1.195203698,0.342,10,1,1.195203698
2.532990529,0.1025,1,0.83,2.532990529
2.532990529,0.1025,2,0.94,2.532990529
2.532990529,0.1025,3,0.95,2.532990529
2.532990529,0.1025,4,0.96,2.532990529
2.532990529,0.1025,5,0.99,2.532990529
2.532990529,0.1025,6,0.97,2.532990529
2.532990529,0.1025,7,0.98,2.532990529
2.532990529,0.1025,8,0.98,2.532990529
2.532990529,0.1025,9,0.98,2.532990529
2.532990529,0.1025,10,1,2.532990529
1.331191407,0.475,1,0.9,1.331191407
1.331191407,0.475,2,0.98,1.331191407
1.331191407,0.475,3,0.97,1.331191407
1.331191407,0.475,4,1,1.331191407
1.331191407,0.475,5,0.98,1.331191407
1.331191407,0.475,6,1,1.331191407
1.331191407,0.475,7,0.99,1.331191407
1.331191407,0.475,8,1,1.331191407
1.331191407,0.475,9,1,1.331191407
1.331191407,0.475,10,1,1.331191407
1.495700191,0.8725,1,0.96,1.495700191
1.495700191,0.8725,2,0.98,1.495700191
1.495700191,0.8725,3,1,1.495700191
1.495700191,0.8725,4,0.99,1.495700191
1.495700191,0.8725,5,0.99,1.495700191
1.495700191,0.8725,6,1,1.495700191
1.495700191,0.8725,7,1,1.495700191
1.495700191,0.8725,8,1,1.495700191
1.495700191,0.8725,9,1,1.495700191
1.495700191,0.8725,10,1,1.495700191
1.715127602,0.5965,1,0.98,1.715127602
1.715127602,0.5965,2,1,1.715127602
1.715127602,0.5965,3,1,1.715127602
1.715127602,0.5965,4,1,1.715127602
1.715127602,0.5965,5,1,1.715127602
1.715127602,0.5965,6,1,1.715127602
1.715127602,0.5965,7,1,1.715127602
1.715127602,0.5965,8,1,1.715127602
1.715127602,0.5965,9,1,1.715127602
1.715127602,0.5965,10,1,1.715127602
2.151147126,0.636,1,0.97,2.151147126
2.151147126,0.636,2,0.99,2.151147126
2.151147126,0.636,3,1,2.151147126
2.151147126,0.636,4,0.99,2.151147126
2.151147126,0.636,5,1,2.151147126
2.151147126,0.636,6,1,2.151147126
2.151147126,0.636,7,1,2.151147126
2.151147126,0.636,8,1,2.151147126
2.151147126,0.636,9,1,2.151147126
2.151147126,0.636,10,1,2.151147126
-0.749223897,0.3175,1,0.89,0.749223897
-0.749223897,0.3175,2,0.94,0.749223897
-0.749223897,0.3175,3,0.96,0.749223897
-0.749223897,0.3175,4,0.96,0.749223897
-0.749223897,0.3175,5,0.98,0.749223897
-0.749223897,0.3175,6,0.98,0.749223897
-0.749223897,0.3175,7,0.99,0.749223897
-0.749223897,0.3175,8,0.98,0.749223897
-0.749223897,0.3175,9,0.99,0.749223897
-0.749223897,0.3175,10,0.99,0.749223897
-0.542197989,0.3175,1,0.94,0.542197989
-0.542197989,0.3175,2,0.97,0.542197989
-0.542197989,0.3175,3,0.99,0.542197989
-0.542197989,0.3175,4,0.99,0.542197989
-0.542197989,0.3175,5,0.99,0.542197989
-0.542197989,0.3175,6,1,0.542197989
-0.542197989,0.3175,7,1,0.542197989
-0.542197989,0.3175,8,1,0.542197989
-0.542197989,0.3175,9,1,0.542197989
-0.542197989,0.3175,10,1,0.542197989
1.295854708,0.2525,1,0.84,1.295854708
1.295854708,0.2525,2,0.88,1.295854708
1.295854708,0.2525,3,0.95,1.295854708
1.295854708,0.2525,4,0.96,1.295854708
1.295854708,0.2525,5,0.98,1.295854708
1.295854708,0.2525,6,0.98,1.295854708
1.295854708,0.2525,7,0.98,1.295854708
1.295854708,0.2525,8,0.98,1.295854708
1.295854708,0.2525,9,0.99,1.295854708
1.295854708,0.2525,10,0.97,1.295854708
-1.478701551,0.252,1,0.93,1.478701551
-1.478701551,0.252,2,0.98,1.478701551
-1.478701551,0.252,3,0.99,1.478701551
-1.478701551,0.252,4,0.99,1.478701551
-1.478701551,0.252,5,0.99,1.478701551
-1.478701551,0.252,6,1,1.478701551
-1.478701551,0.252,7,1,1.478701551
-1.478701551,0.252,8,1,1.478701551
-1.478701551,0.252,9,1,1.478701551
-1.478701551,0.252,10,1,1.478701551
-0.520545604,0.4335,1,0.88,0.520545604
-0.520545604,0.4335,2,0.88,0.520545604
-0.520545604,0.4335,3,0.93,0.520545604
-0.520545604,0.4335,4,0.95,0.520545604
-0.520545604,0.4335,5,0.98,0.520545604
-0.520545604,0.4335,6,0.96,0.520545604
-0.520545604,0.4335,7,0.97,0.520545604
-0.520545604,0.4335,8,0.99,0.520545604
-0.520545604,0.4335,9,0.98,0.520545604
-0.520545604,0.4335,10,0.98,0.520545604
-0.509761563,0.198,1,0.08,0.509761563
-0.509761563,0.198,2,0.07,0.509761563
-0.509761563,0.198,3,0,0.509761563
-0.509761563,0.198,4,0.01,0.509761563
-0.509761563,0.198,5,0,0.509761563
-0.509761563,0.198,6,0.02,0.509761563
-0.509761563,0.198,7,0.02,0.509761563
-0.509761563,0.198,8,0.01,0.509761563
-0.509761563,0.198,9,0.01,0.509761563
-0.509761563,0.198,10,0.02,0.509761563
-1.179065526,0.0975,1,0.75,1.179065526
-1.179065526,0.0975,2,0.9,1.179065526
-1.179065526,0.0975,3,0.9,1.179065526
-1.179065526,0.0975,4,0.93,1.179065526
-1.179065526,0.0975,5,0.94,1.179065526
-1.179065526,0.0975,6,0.97,1.179065526
-1.179065526,0.0975,7,0.97,1.179065526
-1.179065526,0.0975,8,0.97,1.179065526
-1.179065526,0.0975,9,0.98,1.179065526
-1.179065526,0.0975,10,0.98,1.179065526
-0.426786538,0.491,1,0.29,0.426786538
-0.426786538,0.491,2,0.1,0.426786538
-0.426786538,0.491,3,0.1,0.426786538
-0.426786538,0.491,4,0.06,0.426786538
-0.426786538,0.491,5,0.04,0.426786538
-0.426786538,0.491,6,0.05,0.426786538
-0.426786538,0.491,7,0.05,0.426786538
-0.426786538,0.491,8,0.04,0.426786538
-0.426786538,0.491,9,0.03,0.426786538
-0.426786538,0.491,10,0.01,0.426786538
-0.669620527,0.1925,1,0.92,0.669620527
-0.669620527,0.1925,2,0.96,0.669620527
-0.669620527,0.1925,3,0.97,0.669620527
-0.669620527,0.1925,4,0.98,0.669620527
-0.669620527,0.1925,5,0.98,0.669620527
-0.669620527,0.1925,6,0.98,0.669620527
-0.669620527,0.1925,7,0.99,0.669620527
-0.669620527,0.1925,8,0.99,0.669620527
-0.669620527,0.1925,9,1,0.669620527
-0.669620527,0.1925,10,0.99,0.669620527
-2.292331888,0.0895,1,0.94,2.292331888
-2.292331888,0.0895,2,0.98,2.292331888
-2.292331888,0.0895,3,0.98,2.292331888
-2.292331888,0.0895,4,1,2.292331888
-2.292331888,0.0895,5,0.99,2.292331888
-2.292331888,0.0895,6,1,2.292331888
-2.292331888,0.0895,7,1,2.292331888
-2.292331888,0.0895,8,0.99,2.292331888
-2.292331888,0.0895,9,1,2.292331888
-2.292331888,0.0895,10,1,2.292331888
1.824507177,0.539,1,0.98,1.824507177
1.824507177,0.539,2,1,1.824507177
1.824507177,0.539,3,1,1.824507177
1.824507177,0.539,4,1,1.824507177
1.824507177,0.539,5,1,1.824507177
1.824507177,0.539,6,1,1.824507177
1.824507177,0.539,7,1,1.824507177
1.824507177,0.539,8,1,1.824507177
1.824507177,0.539,9,1,1.824507177
1.824507177,0.539,10,1,1.824507177
1.074896864,0.532,1,0.99,1.074896864
1.074896864,0.532,2,0.99,1.074896864
1.074896864,0.532,3,1,1.074896864
1.074896864,0.532,4,1,1.074896864
1.074896864,0.532,5,1,1.074896864
1.074896864,0.532,6,1,1.074896864
1.074896864,0.532,7,1,1.074896864
1.074896864,0.532,8,1,1.074896864
1.074896864,0.532,9,1,1.074896864
1.074896864,0.532,10,1,1.074896864
0.530331273,0.4965,1,0.95,0.530331273
0.530331273,0.4965,2,0.97,0.530331273
0.530331273,0.4965,3,0.99,0.530331273
0.530331273,0.4965,4,0.98,0.530331273
0.530331273,0.4965,5,0.99,0.530331273
0.530331273,0.4965,6,1,0.530331273
0.530331273,0.4965,7,1,0.530331273
0.530331273,0.4965,8,0.99,0.530331273
0.530331273,0.4965,9,1,0.530331273
0.530331273,0.4965,10,1,0.530331273
-1.744759133,0.306,1,0.98,1.744759133
-1.744759133,0.306,2,0.99,1.744759133
-1.744759133,0.306,3,1,1.744759133
-1.744759133,0.306,4,1,1.744759133
-1.744759133,0.306,5,1,1.744759133
-1.744759133,0.306,6,1,1.744759133
-1.744759133,0.306,7,1,1.744759133
-1.744759133,0.306,8,1,1.744759133
-1.744759133,0.306,9,1,1.744759133
-1.744759133,0.306,10,1,1.744759133
-0.922244675,0.2215,1,0.94,0.922244675
-0.922244675,0.2215,2,0.97,0.922244675
-0.922244675,0.2215,3,0.98,0.922244675
-0.922244675,0.2215,4,0.99,0.922244675
-0.922244675,0.2215,5,1,0.922244675
-0.922244675,0.2215,6,1,0.922244675
-0.922244675,0.2215,7,0.99,0.922244675
-0.922244675,0.2215,8,1,0.922244675
-0.922244675,0.2215,9,1,0.922244675
-0.922244675,0.2215,10,1,0.922244675
-1.333673143,0.2245,1,0.94,1.333673143
-1.333673143,0.2245,2,0.94,1.333673143
-1.333673143,0.2245,3,0.97,1.333673143
-1.333673143,0.2245,4,0.97,1.333673143
-1.333673143,0.2245,5,0.98,1.333673143
-1.333673143,0.2245,6,0.99,1.333673143
-1.333673143,0.2245,7,0.99,1.333673143
-1.333673143,0.2245,8,0.99,1.333673143
-1.333673143,0.2245,9,0.99,1.333673143
-1.333673143,0.2245,10,0.99,1.333673143
-1.830848201,0.086,1,0.98,1.830848201
-1.830848201,0.086,2,0.99,1.830848201
-1.830848201,0.086,3,1,1.830848201
-1.830848201,0.086,4,1,1.830848201
-1.830848201,0.086,5,1,1.830848201
-1.830848201,0.086,6,1,1.830848201
-1.830848201,0.086,7,1,1.830848201
-1.830848201,0.086,8,1,1.830848201
-1.830848201,0.086,9,1,1.830848201
-1.830848201,0.086,10,1,1.830848201
-2.003158239,0.046,1,0.89,2.003158239
-2.003158239,0.046,2,0.94,2.003158239
-2.003158239,0.046,3,0.94,2.003158239
-2.003158239,0.046,4,0.96,2.003158239
-2.003158239,0.046,5,0.97,2.003158239
-2.003158239,0.046,6,0.97,2.003158239
-2.003158239,0.046,7,0.98,2.003158239
-2.003158239,0.046,8,0.99,2.003158239
-2.003158239,0.046,9,1,2.003158239
-2.003158239,0.046,10,0.98,2.003158239
-3.431516764,0.1,1,0.98,3.431516764
-3.431516764,0.1,2,0.99,3.431516764
-3.431516764,0.1,3,1,3.431516764
-3.431516764,0.1,4,1,3.431516764
-3.431516764,0.1,5,1,3.431516764
-3.431516764,0.1,6,1,3.431516764
-3.431516764,0.1,7,1,3.431516764
-3.431516764,0.1,8,1,3.431516764
-3.431516764,0.1,9,1,3.431516764
-3.431516764,0.1,10,1,3.431516764
-7.28891724,0.027,1,0.86,7.28891724
-7.28891724,0.027,2,0.94,7.28891724
-7.28891724,0.027,3,0.94,7.28891724
-7.28891724,0.027,4,0.97,7.28891724
-7.28891724,0.027,5,0.98,7.28891724
-7.28891724,0.027,6,0.98,7.28891724
-7.28891724,0.027,7,0.99,7.28891724
-7.28891724,0.027,8,0.99,7.28891724
-7.28891724,0.027,9,0.98,7.28891724
-7.28891724,0.027,10,0.99,7.28891724
-1.895973183,0.27,1,0.98,1.895973183
-1.895973183,0.27,2,0.99,1.895973183
-1.895973183,0.27,3,1,1.895973183
-1.895973183,0.27,4,1,1.895973183
-1.895973183,0.27,5,1,1.895973183
-1.895973183,0.27,6,1,1.895973183
-1.895973183,0.27,7,1,1.895973183
-1.895973183,0.27,8,1,1.895973183
-1.895973183,0.27,9,1,1.895973183
-1.895973183,0.27,10,1,1.895973183
-1.103809619,0.661,1,0.99,1.103809619
-1.103809619,0.661,2,0.99,1.103809619
-1.103809619,0.661,3,1,1.103809619
-1.103809619,0.661,4,1,1.103809619
-1.103809619,0.661,5,1,1.103809619
-1.103809619,0.661,6,1,1.103809619
-1.103809619,0.661,7,1,1.103809619
-1.103809619,0.661,8,1,1.103809619
-1.103809619,0.661,9,1,1.103809619
-1.103809619,0.661,10,1,1.103809619
-3.498054639,0.038,1,0.89,3.498054639
-3.498054639,0.038,2,0.94,3.498054639
-3.498054639,0.038,3,0.96,3.498054639
-3.498054639,0.038,4,0.98,3.498054639
-3.498054639,0.038,5,0.98,3.498054639
-3.498054639,0.038,6,0.98,3.498054639
-3.498054639,0.038,7,0.99,3.498054639
-3.498054639,0.038,8,0.99,3.498054639
-3.498054639,0.038,9,0.99,3.498054639
-3.498054639,0.038,10,0.99,3.498054639
-0.660581615,0.356,1,0.81,0.660581615
-0.660581615,0.356,2,0.86,0.660581615
-0.660581615,0.356,3,0.92,0.660581615
-0.660581615,0.356,4,0.94,0.660581615
-0.660581615,0.356,5,0.94,0.660581615
-0.660581615,0.356,6,0.96,0.660581615
-0.660581615,0.356,7,0.97,0.660581615
-0.660581615,0.356,8,0.97,0.660581615
-0.660581615,0.356,9,0.98,0.660581615
-0.660581615,0.356,10,0.99,0.660581615
-2.765261363,0.055,1,0.89,2.765261363
-2.765261363,0.055,2,0.94,2.765261363
-2.765261363,0.055,3,0.97,2.765261363
-2.765261363,0.055,4,0.97,2.765261363
-2.765261363,0.055,5,0.98,2.765261363
-2.765261363,0.055,6,0.99,2.765261363
-2.765261363,0.055,7,0.99,2.765261363
-2.765261363,0.055,8,0.99,2.765261363
-2.765261363,0.055,9,0.99,2.765261363
-2.765261363,0.055,10,1,2.765261363
-1.470403644,0.1535,1,0.84,1.470403644
-1.470403644,0.1535,2,0.91,1.470403644
-1.470403644,0.1535,3,0.96,1.470403644
-1.470403644,0.1535,4,0.99,1.470403644
-1.470403644,0.1535,5,1,1.470403644
-1.470403644,0.1535,6,0.97,1.470403644
-1.470403644,0.1535,7,0.99,1.470403644
-1.470403644,0.1535,8,0.98,1.470403644
-1.470403644,0.1535,9,0.98,1.470403644
-1.470403644,0.1535,10,1,1.470403644
-1.65863591,0.0505,1,0.85,1.65863591
-1.65863591,0.0505,2,0.88,1.65863591
-1.65863591,0.0505,3,0.92,1.65863591
-1.65863591,0.0505,4,0.95,1.65863591
-1.65863591,0.0505,5,0.97,1.65863591
-1.65863591,0.0505,6,0.98,1.65863591
-1.65863591,0.0505,7,0.98,1.65863591
-1.65863591,0.0505,8,0.98,1.65863591
-1.65863591,0.0505,9,0.98,1.65863591
-1.65863591,0.0505,10,0.98,1.65863591
-0.790255344,0.542,1,0.96,0.790255344
-0.790255344,0.542,2,0.97,0.790255344
-0.790255344,0.542,3,0.98,0.790255344
-0.790255344,0.542,4,0.98,0.790255344
-0.790255344,0.542,5,0.99,0.790255344
-0.790255344,0.542,6,0.98,0.790255344
-0.790255344,0.542,7,0.99,0.790255344
-0.790255344,0.542,8,1,0.790255344
-0.790255344,0.542,9,0.99,0.790255344
-0.790255344,0.542,10,1,0.790255344
-0.679599847,0.445,1,0.91,0.679599847
-0.679599847,0.445,2,0.94,0.679599847
-0.679599847,0.445,3,0.97,0.679599847
-0.679599847,0.445,4,0.99,0.679599847
-0.679599847,0.445,5,0.99,0.679599847
-0.679599847,0.445,6,0.99,0.679599847
-0.679599847,0.445,7,0.99,0.679599847
-0.679599847,0.445,8,0.99,0.679599847
-0.679599847,0.445,9,0.99,0.679599847
-0.679599847,0.445,10,1,0.679599847
-1.030573311,0.1695,1,0.94,1.030573311
-1.030573311,0.1695,2,0.97,1.030573311
-1.030573311,0.1695,3,0.99,1.030573311
-1.030573311,0.1695,4,0.99,1.030573311
-1.030573311,0.1695,5,0.99,1.030573311
-1.030573311,0.1695,6,1,1.030573311
-1.030573311,0.1695,7,1,1.030573311
-1.030573311,0.1695,8,1,1.030573311
-1.030573311,0.1695,9,1,1.030573311
-1.030573311,0.1695,10,1,1.030573311
-1.423916925,0.127,1,0.81,1.423916925
-1.423916925,0.127,2,0.91,1.423916925
-1.423916925,0.127,3,0.93,1.423916925
-1.423916925,0.127,4,0.99,1.423916925
-1.423916925,0.127,5,0.97,1.423916925
-1.423916925,0.127,6,0.97,1.423916925
-1.423916925,0.127,7,0.98,1.423916925
-1.423916925,0.127,8,0.98,1.423916925
-1.423916925,0.127,9,0.99,1.423916925
-1.423916925,0.127,10,0.98,1.423916925
3.845237621,0.073,1,0.97,3.845237621
3.845237621,0.073,2,0.99,3.845237621
3.845237621,0.073,3,0.99,3.845237621
3.845237621,0.073,4,1,3.845237621
3.845237621,0.073,5,1,3.845237621
3.845237621,0.073,6,1,3.845237621
3.845237621,0.073,7,1,3.845237621
3.845237621,0.073,8,1,3.845237621
3.845237621,0.073,9,1,3.845237621
3.845237621,0.073,10,1,3.845237621
-2.27860436,0.1285,1,0.97,2.27860436
-2.27860436,0.1285,2,0.98,2.27860436
-2.27860436,0.1285,3,0.99,2.27860436
-2.27860436,0.1285,4,0.99,2.27860436
-2.27860436,0.1285,5,1,2.27860436
-2.27860436,0.1285,6,1,2.27860436
-2.27860436,0.1285,7,1,2.27860436
-2.27860436,0.1285,8,1,2.27860436
-2.27860436,0.1285,9,1,2.27860436
-2.27860436,0.1285,10,1,2.27860436
1.571532001,0.388,1,0.98,1.571532001
1.571532001,0.388,2,1,1.571532001
1.571532001,0.388,3,1,1.571532001
1.571532001,0.388,4,1,1.571532001
1.571532001,0.388,5,1,1.571532001
1.571532001,0.388,6,1,1.571532001
1.571532001,0.388,7,1,1.571532001
1.571532001,0.388,8,1,1.571532001
1.571532001,0.388,9,1,1.571532001
1.571532001,0.388,10,1,1.571532001
-5.656826617,0.09,1,0.99,5.656826617
-5.656826617,0.09,2,1,5.656826617
-5.656826617,0.09,3,1,5.656826617
-5.656826617,0.09,4,1,5.656826617
-5.656826617,0.09,5,1,5.656826617
-5.656826617,0.09,6,1,5.656826617
-5.656826617,0.09,7,1,5.656826617
-5.656826617,0.09,8,1,5.656826617
-5.656826617,0.09,9,1,5.656826617
-5.656826617,0.09,10,1,5.656826617
-1.645407921,0.069,1,0.8,1.645407921
-1.645407921,0.069,2,0.89,1.645407921
-1.645407921,0.069,3,0.93,1.645407921
-1.645407921,0.069,4,0.95,1.645407921
-1.645407921,0.069,5,0.96,1.645407921
-1.645407921,0.069,6,0.97,1.645407921
-1.645407921,0.069,7,0.97,1.645407921
-1.645407921,0.069,8,0.98,1.645407921
-1.645407921,0.069,9,0.99,1.645407921
-1.645407921,0.069,10,0.99,1.645407921
-2.181272272,0.088,1,0.96,2.181272272
-2.181272272,0.088,2,0.98,2.181272272
-2.181272272,0.088,3,0.99,2.181272272
-2.181272272,0.088,4,0.99,2.181272272
